DATE,PDF FILE,TT BUY,TT SELL,BILL BUY,BILL SELL,TC BUY,TC SELL,CN BUY,CN SELL,PC BUY
2020-01-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/1/2020-01-04.pdf,0.00,0.00,185.25,195.91,0.00,0.00,180.15,198.80,185.13
2020-01-06 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/1/2020-01-06.pdf,186.27,196.25,186.12,196.66,0.00,0.00,181.00,199.55,185.99
2020-01-13 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/1/2020-01-13.pdf,183.2,192.99,183.04,193.37,0,0,178,196.3,182.92
2020-01-23 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/1/2020-01-23.pdf,184.1,193.99,183.99,194.36,0,0,179,197.4,183.86
2020-01-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/1/2020-01-29.pdf,184.2,194.01,184.01,194.39,0,0,179,197.4,183.89
2020-02-01 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-01.pdf,0.00,0.00,184.60,195.00,0.00,0.00,179.50,197.90,184.47
2020-02-03 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-03.pdf,185.13,195.06,184.97,195.44,0.00,0.00,179.75,198.30,184.85
2020-02-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-04.pdf,184.25,194.09,184.09,194.47,0.00,0.00,179.05,197.35,183.97
2020-02-05 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-05.pdf,184.14,193.99,183.99,194.36,0.00,0.00,179.00,197.35,183.86
2020-02-06 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-06.pdf,184.25,194.09,184.09,194.47,0.00,0.00,179.05,197.35,183.97
2020-02-07 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-07.pdf,184.30,194.14,184.14,194.52,0.00,0.00,179.05,197.50,184.02
2020-02-10 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-10.pdf,184.64,194.49,184.48,194.87,0.00,0.00,179.30,197.80,184.36
2020-02-11 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-11.pdf,184.25,194.09,184.09,194.47,0.00,0.00,179.05,197.35,183.97
2020-02-12 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-12.pdf,184.17,194.01,184.01,194.39,0.00,0.00,179.05,197.35,183.89
2020-02-13 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-13.pdf,184.60,194.46,184.44,194.84,0.00,0.00,179.25,197.80,184.32
2020-02-14 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-14.pdf,184.37,194.21,184.22,194.59,0.00,0.00,179.00,197.45,184.09
2020-02-15 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-15.pdf,0.00,0.00,184.61,195.00,0.00,0.00,179.55,197.90,184.48
2020-02-18 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-18.pdf,184.63,194.48,184.47,194.86,0.00,0.00,179.25,197.75,184.35
2020-02-20 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-20.pdf,185.54,195.43,185.38,195.81,0.00,0.00,180.30,198.75,185.26
2020-02-21 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-21.pdf,188.74,191.59,188.58,191.96,0.00,0.00,180.05,198.55,188.46
2020-02-24 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-24.pdf,185.90,195.87,185.75,196.25,0.00,0.00,180.50,199.10,185.62
2020-02-25 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-25.pdf,185.78,195.66,185.62,196.04,0.00,0.00,180.55,198.95,185.50
2020-02-26 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-26.pdf,185.41,195.30,185.25,195.67,0.00,0.00,180.05,198.60,185.13
2020-02-27 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-27.pdf,185.21,195.43,185.05,195.81,0.00,0.00,180.05,198.80,184.93
2020-02-28 12:05,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/2/2020-02-28.pdf,186.46,196.73,186.30,197.14,0.00,0.00,181.05,200.00,186.18
2020-03-03 12:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-03.pdf,191.75,194.62,191.59,195.02,0.00,0.00,183.05,201.70,191.46
2020-03-04 10:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-04.pdf,192.98,196.18,192.82,196.58,0.00,0.00,184.15,203.30,192.69
2020-03-05 09:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-05.pdf,193.12,196.32,192.96,196.72,0.00,0.00,184.40,203.45,192.83
2020-03-06 09:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-06.pdf,194.57,197.78,194.41,198.18,0.00,0.00,185.65,204.95,194.28
2020-03-12 09:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-12.pdf,195.31,198.52,195.15,198.92,0.00,0.00,186.40,205.35,195.02
2020-03-13 10:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-13.pdf,195.00,197.89,194.84,198.29,0.00,0.00,186.05,204.90,194.71
2020-03-16 15:20,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-16.pdf,194.58,197.68,194.43,198.08,0.00,0.00,185.65,204.90,194.29
2020-03-17 09:32,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-17.pdf,194.74,197.84,194.58,198.24,0.00,0.00,185.95,205.15,194.45
2020-03-18 13:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-18.pdf,195.19,198.11,195.03,198.50,0.00,0.00,186.40,205.55,194.90
2020-03-19 00:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-19.pdf,196.96,200.25,196.80,200.65,0.00,0.00,187.95,207.75,196.66
2020-03-20 09:44,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-20.pdf,196.59,199.67,196.43,200.07,0.00,0.00,187.55,206.95,196.30
2020-03-21 09:44,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-21.pdf,0.00,0.00,197.60,201.11,0.00,0.00,188.85,208.15,197.46
2020-03-23 09:44,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-23.pdf,196.21,206.81,196.05,207.22,0.00,0.00,190.50,210.15,195.92
2020-03-24 09:44,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-24.pdf,199.71,202.67,199.55,203.06,0.00,0.00,190.60,210.10,199.41
2020-03-26 10:13,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-26.pdf,194.47,204.81,194.32,205.21,0.00,0.00,188.90,208.40,194.18
2020-03-27 10:13,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-27.pdf,192.44,202.92,192.28,203.32,0.00,0.00,186.95,206.30,192.15
2020-03-30 10:13,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-30.pdf,198.67,201.88,198.52,202.27,0.00,0.00,189.50,209.30,198.37
2020-03-31 10:13,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/3/2020-03-31.pdf,198.67,201.88,198.52,202.27,0.00,0.00,189.50,209.30,198.37
2020-04-04 10:40,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/4/2020-04-04.pdf,0.00,0.00,200.62,204.09,0.00,0.00,191.50,211.15,200.48
2020-04-13 10:20,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/4/2020-04-13.pdf,200.82,203.81,200.66,204.21,0.00,0.00,191.65,211.15,200.52
2020-04-20 10:25,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/4/2020-04-20.pdf,200.55,203.83,200.39,204.23,0.00,0.00,191.40,211.35,200.25
2020-04-29 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/4/2020-04-29.pdf,195.30,205.97,195.14,206.38,0.00,0.00,189.75,209.50,195.01
2020-04-30 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/4/2020-04-30.pdf,193.49,204.14,193.33,204.54,0.00,0.00,187.95,207.60,193.20
2020-05-12 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/5/2020-05-12.pdf,195.17,205.89,195.02,206.30,0.00,0.00,189.50,209.40,194.88
2020-05-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/5/2020-05-30.pdf,0.00,0.00,195.05,206.37,0.00,0.00,189.65,209.25,194.92
2020-06-02 16:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-02.pdf,193.87,204.54,193.72,204.95,0.00,0.00,188.45,208.05,193.58
2020-06-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-03.pdf,193.74,204.41,193.59,204.81,0.00,0.00,188.20,207.90,193.45
2020-06-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-04.pdf,194.91,205.60,194.76,206.00,0.00,0.00,189.25,209.15,194.62
2020-06-05 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-05.pdf,194.52,205.19,194.37,205.60,0.00,0.00,189.00,208.70,194.23
2020-06-06 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-06.pdf,0.00,0.00,195.10,206.40,0.00,0.00,189.75,209.15,194.97
2020-06-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-08.pdf,195.14,205.87,194.99,206.27,0.00,0.00,189.50,209.40,194.85
2020-06-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-09.pdf,194.78,205.49,194.63,205.89,0.00,0.00,189.25,209.00,194.49
2020-06-10 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-10.pdf,194.78,205.49,194.63,205.89,0.00,0.00,189.25,209.00,194.49
2020-06-11 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-11.pdf,195.43,206.16,195.27,206.57,0.00,0.00,189.75,209.70,195.14
2020-06-12 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-12.pdf,196.21,206.98,196.05,207.38,0.00,0.00,190.50,210.50,195.92
2020-06-16 13:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-16.pdf,196.34,207.08,196.18,207.49,0.00,0.00,190.75,210.65,196.05
2020-06-17 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-17.pdf,196.78,207.54,196.62,207.95,0.00,0.00,191.25,211.05,196.48
2020-06-18 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-18.pdf,196.47,207.22,196.31,207.63,0.00,0.00,190.75,210.75,196.18
2020-06-19 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-19.pdf,196.73,207.49,196.57,207.90,0.00,0.00,191.00,211.05,196.43
2020-06-20 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-20.pdf,0.00,0.00,196.85,208.23,0.00,0.00,191.30,211.05,196.71
2020-06-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-22.pdf,197.09,207.49,196.94,207.90,0.00,0.00,191.50,211.00,196.79
2020-06-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-23.pdf,195.69,206.44,195.53,206.84,0.00,0.00,190.00,209.95,195.40
2020-06-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-24.pdf,195.14,205.87,194.99,206.27,0.00,0.00,189.50,209.40,194.85
2020-06-25 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-25.pdf,195.38,206.08,195.22,206.49,0.00,0.00,189.75,209.55,195.09
2020-06-26 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-26.pdf,194.86,205.57,194.70,205.98,0.00,0.00,189.25,209.00,194.57
2020-06-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-29.pdf,195.09,205.81,194.94,206.22,0.00,0.00,189.50,209.35,194.80
2020-06-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/6/2020-06-30.pdf,194.73,205.43,194.57,205.84,0.00,0.00,189.25,208.85,194.44
2020-07-01 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-01.pdf,195.32,205.65,195.17,206.06,0.00,0.00,189.70,209.10,195.03
2020-07-02 14:20,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-02.pdf,192.97,203.57,192.81,203.97,0.00,0.00,187.45,207.05,192.68
2020-07-03 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-03.pdf,193.69,203.97,193.53,204.38,0.00,0.00,188.15,207.45,193.40
2020-07-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-04.pdf,0.00,0.00,193.01,203.81,0.00,0.00,187.65,206.90,192.88
2020-07-08 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-08.pdf,193.97,204.24,193.82,204.65,0.00,0.00,188.45,207.75,193.68
2020-07-09 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-09.pdf,193.82,204.11,193.66,204.51,0.00,0.00,188.40,207.80,193.53
2020-07-10 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-10.pdf,194.26,204.57,194.10,204.97,0.00,0.00,188.65,208.20,193.97
2020-07-13 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-13.pdf,194.48,204.74,194.32,205.15,0.00,0.00,188.95,208.25,194.19
2020-07-14 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-14.pdf,194.67,204.95,194.52,205.35,0.00,0.00,189.20,208.40,194.38
2020-07-15 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-15.pdf,194.88,205.16,194.73,205.57,0.00,0.00,189.45,208.70,194.59
2020-07-16 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-16.pdf,194.49,204.76,194.34,205.16,0.00,0.00,188.95,208.30,194.20
2020-07-17 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-17.pdf,194.54,204.84,194.39,205.25,0.00,0.00,188.90,208.50,194.25
2020-07-18 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-18.pdf,0.00,0.00,193.60,204.83,0.00,0.00,188.20,207.70,193.46
2020-07-20 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-20.pdf,193.84,204.11,193.69,204.51,0.00,0.00,188.45,207.60,193.55
2020-07-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-21.pdf,193.32,203.57,193.17,203.97,0.00,0.00,187.95,207.05,193.03
2020-07-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-22.pdf,192.93,203.13,192.78,203.54,0.00,0.00,187.40,206.60,192.64
2020-07-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-23.pdf,192.85,203.51,192.70,203.92,0.00,0.00,187.45,206.75,192.56
2020-07-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-24.pdf,193.76,204.03,193.61,204.43,0.00,0.00,188.20,207.65,193.47
2020-07-27 13:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-27.pdf,193.69,203.98,193.54,204.38,0.00,0.00,188.15,207.45,193.40
2020-07-28 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-28.pdf,193.58,203.81,193.43,204.22,0.00,0.00,188.20,207.30,193.29
2020-07-29 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-29.pdf,193.59,203.82,193.44,204.23,0.00,0.00,188.20,207.35,193.30
2020-07-30 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-30.pdf,193.51,203.75,193.36,204.15,0.00,0.00,187.95,207.40,193.22
2020-07-31 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/7/2020-07-31.pdf,193.33,203.56,193.18,203.96,0.00,0.00,187.95,207.25,193.04
2020-08-03 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-03.pdf,193.72,203.98,193.57,204.39,0.00,0.00,188.20,207.45,193.43
2020-08-04 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-04.pdf,194.48,204.77,194.32,205.18,0.00,0.00,188.95,208.30,194.19
2020-08-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-05.pdf,193.86,204.12,193.71,204.53,0.00,0.00,188.45,207.60,193.57
2020-08-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-06.pdf,193.52,203.78,193.37,204.18,0.00,0.00,187.95,207.20,193.23
2020-08-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-10.pdf,193.87,204.13,193.71,204.54,0.00,0.00,188.45,207.60,193.58
2020-08-11 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-11.pdf,193.63,203.86,193.48,204.27,0.00,0.00,188.20,207.35,193.34
2020-08-12 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-12.pdf,193.34,203.56,193.18,203.96,0.00,0.00,187.95,207.05,193.05
2020-08-13 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-13.pdf,193.53,203.76,193.37,204.16,0.00,0.00,187.95,207.20,193.24
2020-08-14 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-14.pdf,193.61,203.84,193.45,204.24,0.00,0.00,188.20,207.35,193.32
2020-08-25 12:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-25.pdf,192.31,202.48,192.15,202.89,0.00,0.00,186.95,205.85,192.02
2020-08-26 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-26.pdf,192.18,202.35,192.02,202.76,0.00,0.00,186.70,205.70,191.89
2020-08-27 12:15,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-27.pdf,191.26,201.40,191.11,201.80,0.00,0.00,185.90,204.75,190.97
2020-08-28 11:30,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-28.pdf,189.83,199.90,189.67,200.31,0.00,0.00,184.35,203.25,189.55
2020-08-29 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-29.pdf,0.00,0.00,188.94,199.97,0.00,0.00,183.65,202.70,188.82
2020-08-31 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/8/2020-08-31.pdf,190.33,200.45,190.18,200.86,0.00,0.00,184.85,203.80,190.04
2020-09-01 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-01.pdf,188.92,198.96,188.77,199.37,0.00,0.00,183.60,202.30,188.64
2020-09-02 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-02.pdf,189.05,199.10,188.90,199.50,0.00,0.00,183.60,202.40,188.77
2020-09-03 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-03.pdf,189.83,199.90,189.67,200.31,0.00,0.00,184.35,203.25,189.55
2020-09-04 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-04.pdf,189.97,200.05,189.81,200.45,0.00,0.00,184.65,203.55,189.69
2020-09-05 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-05.pdf,0.00,0.00,188.94,199.97,0.00,0.00,183.65,202.65,188.81
2020-09-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-07.pdf,189.19,199.24,189.03,199.64,0.00,0.00,183.85,202.55,188.91
2020-09-08 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-08.pdf,190.46,200.56,190.31,200.97,0.00,0.00,185.10,203.90,190.17
2020-09-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-09.pdf,190.46,200.56,190.31,200.97,0.00,0.00,185.10,203.90,190.17
2020-09-10 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-10.pdf,189.28,199.33,189.12,199.74,0.00,0.00,183.85,202.70,189.00
2020-09-11 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-11.pdf,190.05,200.14,189.90,200.54,0.00,0.00,184.60,203.45,189.76
2020-09-14 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-14.pdf,189.92,200.00,189.76,200.40,0.00,0.00,184.60,203.30,189.64
2020-09-15 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-15.pdf,189.78,199.85,189.62,200.26,0.00,0.00,184.30,203.20,189.50
2020-09-16 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-16.pdf,190.31,200.40,190.15,200.81,0.00,0.00,184.85,203.75,190.02
2020-09-17 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-17.pdf,190.57,200.67,190.41,201.08,0.00,0.00,185.10,204.00,190.28
2020-09-19 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-19.pdf,0.00,0.00,189.69,200.75,0.00,0.00,184.40,203.70,189.57
2020-09-21 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-21.pdf,189.79,199.94,189.63,200.35,0.00,0.00,184.30,203.35,189.51
2020-09-22 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-22.pdf,190.06,200.15,189.91,200.55,0.00,0.00,184.60,203.50,189.77
2020-09-23 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-23.pdf,190.24,200.33,190.08,200.74,0.00,0.00,184.85,203.70,189.95
2020-09-24 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-24.pdf,190.80,200.92,190.65,201.32,0.00,0.00,185.35,204.25,190.51
2020-09-25 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-25.pdf,190.80,200.92,190.65,201.32,0.00,0.00,185.35,204.50,190.51
2020-09-28 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-28.pdf,190.48,200.59,190.33,200.99,0.00,0.00,185.05,204.00,190.19
2020-09-29 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-29.pdf,190.67,200.78,190.52,201.19,0.00,0.00,185.35,204.35,190.38
2020-09-30 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/9/2020-09-30.pdf,190.79,200.91,190.64,201.31,0.00,0.00,185.30,204.25,190.50
2020-10-01 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-01.pdf,190.31,200.40,190.15,200.81,0.00,0.00,184.80,203.85,190.02
2020-10-03 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-03.pdf,0.00,0.00,188.88,199.90,0.00,0.00,183.60,202.60,188.75
2020-10-05 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-05.pdf,189.16,199.21,189.01,199.62,0.00,0.00,183.80,202.60,188.88
2020-10-06 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-06.pdf,189.26,199.31,189.11,199.72,0.00,0.00,183.80,202.65,188.98
2020-10-07 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-07.pdf,190.12,200.21,189.97,200.62,0.00,0.00,184.60,203.60,189.83
2020-10-08 09:50,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-08.pdf,189.66,199.72,189.50,200.13,0.00,0.00,184.35,203.05,189.38
2020-10-09 10:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-09.pdf,189.18,199.23,189.03,199.64,0.00,0.00,183.80,202.65,188.90
2020-10-12 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-12.pdf,189.00,199.04,188.85,199.45,0.00,0.00,183.55,202.35,188.72
2020-10-14 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-14.pdf,189.78,199.85,189.62,200.26,0.00,0.00,184.30,203.20,189.50
2020-10-16 09:00,https://github.com/sahilgupta/sbi_forex_rates/blob/main/pdf_files/2020/10/2020-10-16.pdf,189.92,200.00,189.77,200.41,0.00,0.00,184.60,203.35,189.64
